id,gene,description
cg15599832,OSMR,oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]
cg15677368,EFCAB2,EF-hand calcium binding domain 2 [Source:HGNC Symbol;Acc:HGNC:28166]
cg15720675,PRPF3,pre-mRNA processing factor 3 [Source:HGNC Symbol;Acc:HGNC:17348]
cg15733507,C9orf140,NA
cg15787744,NFKBIE,NFKB inhibitor epsilon [Source:HGNC Symbol;Acc:HGNC:7799]
cg15822908,AK2,adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]
cg15825793,LUC7L2,LUC7 like 2, pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:21608]
cg15831653,DNAJC1,DnaJ heat shock protein family (Hsp40) member C1 [Source:HGNC Symbol;Acc:HGNC:20090]
cg15879316,CELSR1,cadherin EGF LAG seven-pass G-type receptor 1 [Source:HGNC Symbol;Acc:HGNC:1850]
cg15970375,ZBTB44,zinc finger and BTB domain containing 44 [Source:HGNC Symbol;Acc:HGNC:25001]
cg16018152,SAR1A,secretion associated Ras related GTPase 1A [Source:HGNC Symbol;Acc:HGNC:10534]
cg16019612,PALM,paralemmin [Source:HGNC Symbol;Acc:HGNC:8594]
cg16087267,MTMR12,myotubularin related protein 12 [Source:HGNC Symbol;Acc:HGNC:18191]
cg16102063,PPP3CC,protein phosphatase 3 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9316]
cg16127594,CNN3,calponin 3 [Source:HGNC Symbol;Acc:HGNC:2157]
cg16188243,SGTA,small glutamine rich tetratricopeptide repeat containing alpha [Source:HGNC Symbol;Acc:HGNC:10819]
cg16203863,WDR73,WD repeat domain 73 [Source:HGNC Symbol;Acc:HGNC:25928]
cg16323298,ELOVL2,ELOVL fatty acid elongase 2 [Source:HGNC Symbol;Acc:HGNC:14416]
cg16366709,SGSM3,small G protein signaling modulator 3 [Source:HGNC Symbol;Acc:HGNC:25228]
cg16369235,PFKL,phosphofructokinase, liver type [Source:HGNC Symbol;Acc:HGNC:8876]
cg16376627,SPATA2L,spermatogenesis associated 2 like [Source:HGNC Symbol;Acc:HGNC:28393]
cg16483426,C12orf34,NA
cg16525281,KCNK6,potassium two pore domain channel subfamily K member 6 [Source:HGNC Symbol;Acc:HGNC:6281]
cg16579893,TCEB3,NA
cg16639185,LGTN,NA
cg16722792,TICAM1,toll like receptor adaptor molecule 1 [Source:HGNC Symbol;Acc:HGNC:18348]
cg16723982,EIF2AK4,eukaryotic translation initiation factor 2 alpha kinase 4 [Source:HGNC Symbol;Acc:HGNC:19687]
cg16742990,RNF146,ring finger protein 146 [Source:HGNC Symbol;Acc:HGNC:21336]
cg16754967,RSU1,Ras suppressor protein 1 [Source:HGNC Symbol;Acc:HGNC:10464]
cg16760049,PICK1,protein interacting with PRKCA 1 [Source:HGNC Symbol;Acc:HGNC:9394]
cg16786712,DCP1A,decapping mRNA 1A [Source:HGNC Symbol;Acc:HGNC:18714]
cg16799965,PSME1,proteasome activator subunit 1 [Source:HGNC Symbol;Acc:HGNC:9568]
cg16810487,LENG9,leukocyte receptor cluster member 9 [Source:HGNC Symbol;Acc:HGNC:16306]
cg16862762,PLSCR3,phospholipid scramblase 3 [Source:HGNC Symbol;Acc:HGNC:16495]
cg16863872,PWP2,PWP2, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:9711]
cg16880597,LRP6,LDL receptor related protein 6 [Source:HGNC Symbol;Acc:HGNC:6698]
cg16918801,RDH14,retinol dehydrogenase 14 [Source:HGNC Symbol;Acc:HGNC:19979]
cg16925486,RPS6,ribosomal protein S6 [Source:HGNC Symbol;Acc:HGNC:10429]
cg16925499,HSPA12A,heat shock protein family A (Hsp70) member 12A [Source:HGNC Symbol;Acc:HGNC:19022]
cg16949889,DND1,DND microRNA-mediated repression inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:23799]
cg16951550,STX5,syntaxin 5 [Source:HGNC Symbol;Acc:HGNC:11440]
cg16954204,MBOAT1,membrane bound O-acyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21579]
cg16961218,ATP9B,ATPase phospholipid transporting 9B (putative) [Source:HGNC Symbol;Acc:HGNC:13541]
cg17003376,ZNF202,zinc finger protein 202 [Source:HGNC Symbol;Acc:HGNC:12994]
cg17024257,PLD1,phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:9067]
cg17090968,SLC38A1,solute carrier family 38 member 1 [Source:HGNC Symbol;Acc:HGNC:13447]
cg17100207,XPO7,exportin 7 [Source:HGNC Symbol;Acc:HGNC:14108]
cg17123010,GCLM,glutamate-cysteine ligase modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312]
cg17129576,MYO18A,myosin XVIIIA [Source:HGNC Symbol;Acc:HGNC:31104]
cg17170446,C11orf58,chromosome 11 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:16990]
cg17172595,ITGA5,integrin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6141]
cg17201900,RBM39,RNA binding motif protein 39 [Source:HGNC Symbol;Acc:HGNC:15923]
cg17214237,ZNF467,zinc finger protein 467 [Source:HGNC Symbol;Acc:HGNC:23154]
cg17317266,EPOR,erythropoietin receptor [Source:HGNC Symbol;Acc:HGNC:3416]
cg17341370,NUP43,nucleoporin 43 [Source:HGNC Symbol;Acc:HGNC:21182]
cg17378563,PHF15,NA
cg17475063,HCFC2,host cell factor C2 [Source:HGNC Symbol;Acc:HGNC:24972]
cg17479303,LRRFIP2,LRR binding FLII interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6703]
cg17498102,TTC9,tetratricopeptide repeat domain 9 [Source:HGNC Symbol;Acc:HGNC:20267]
cg17516156,INPP1,inositol polyphosphate-1-phosphatase [Source:HGNC Symbol;Acc:HGNC:6071]
cg17557230,ZFYVE16,zinc finger FYVE-type containing 16 [Source:HGNC Symbol;Acc:HGNC:20756]
cg17580178,PPP1R9B,protein phosphatase 1 regulatory subunit 9B [Source:HGNC Symbol;Acc:HGNC:9298]
cg17651633,COX7A2L,cytochrome c oxidase subunit 7A2 like [Source:HGNC Symbol;Acc:HGNC:2289]
cg17755208,PNRC2,proline rich nuclear receptor coactivator 2 [Source:HGNC Symbol;Acc:HGNC:23158]
cg17765713,PLK4,polo like kinase 4 [Source:HGNC Symbol;Acc:HGNC:11397]
cg17820591,ENO3,enolase 3 [Source:HGNC Symbol;Acc:HGNC:3354]
cg17878881,SCARB1,scavenger receptor class B member 1 [Source:HGNC Symbol;Acc:HGNC:1664]
cg17907056,MTPAP,mitochondrial poly(A) polymerase [Source:HGNC Symbol;Acc:HGNC:25532]
cg17931972,NEK2,NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]
cg17981091,SEC61A1,Sec61 translocon alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:18276]
cg18024487,DERL3,derlin 3 [Source:HGNC Symbol;Acc:HGNC:14236]
cg18025976,ANKRD17,ankyrin repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:23575]
cg18030007,C8orf41,NA
cg18079334,ARRDC4,arrestin domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28087]
cg18096620,ATP5E,NA
cg18097726,HTT,huntingtin [Source:HGNC Symbol;Acc:HGNC:4851]
cg18151345,SLC15A3,solute carrier family 15 member 3 [Source:HGNC Symbol;Acc:HGNC:18068]
cg18152809,VDAC3,voltage dependent anion channel 3 [Source:HGNC Symbol;Acc:HGNC:12674]
cg18153869,MAGOH,mago homolog, exon junction complex core component [Source:HGNC Symbol;Acc:HGNC:6815]
cg18174881,C14orf106,NA
cg18182358,ST3GAL6,ST3 beta-galactoside alpha-2,3-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:18080]
cg18212055,RTKN2,rhotekin 2 [Source:HGNC Symbol;Acc:HGNC:19364]
cg18233311,ZCCHC10,zinc finger CCHC-type containing 10 [Source:HGNC Symbol;Acc:HGNC:25954]
cg18249868,CCDC28A,coiled-coil domain containing 28A [Source:HGNC Symbol;Acc:HGNC:21098]
cg18379413,ZNF175,zinc finger protein 175 [Source:HGNC Symbol;Acc:HGNC:12964]
cg18478038,BDP1,B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB [Source:HGNC Symbol;Acc:HGNC:13652]
cg18487508,RPS16,ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396]
cg18522315,TMX4,thioredoxin related transmembrane protein 4 [Source:HGNC Symbol;Acc:HGNC:25237]
cg18715385,C18orf21,chromosome 18 open reading frame 21 [Source:HGNC Symbol;Acc:HGNC:28802]
cg18735146,IFT88,intraflagellar transport 88 [Source:HGNC Symbol;Acc:HGNC:20606]
cg18753928,CCDC52,NA
cg18799069,LYPLA1,lysophospholipase I [Source:HGNC Symbol;Acc:HGNC:6737]
cg18830442,SAMD5,sterile alpha motif domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21180]
cg18891020,DPH2,DPH2 homolog [Source:HGNC Symbol;Acc:HGNC:3004]
cg18940763,XBP1,X-box binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12801]
cg18950617,HMHA1,NA
cg18963800,HSD17B7P2,hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:28120]
cg18965086,TAF13,TATA-box binding protein associated factor 13 [Source:HGNC Symbol;Acc:HGNC:11546]
cg18980469,MARCH8,membrane associated ring-CH-type finger 8 [Source:HGNC Symbol;Acc:HGNC:23356]
cg19024126,ZNF525,zinc finger protein 525 [Source:HGNC Symbol;Acc:HGNC:29423]
cg19187682,SOX18,SRY-box 18 [Source:HGNC Symbol;Acc:HGNC:11194]
cg19202325,WBSCR16,NA
cg19245943,NUCB1,nucleobindin 1 [Source:HGNC Symbol;Acc:HGNC:8043]
cg19247551,DIP2A,disco interacting protein 2 homolog A [Source:HGNC Symbol;Acc:HGNC:17217]
cg19258882,ERBB3,erb-b2 receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3431]
cg19440670,KIAA0226,NA
cg19547200,SERHL,serine hydrolase-like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:14408]
cg19581275,PDPR,pyruvate dehydrogenase phosphatase regulatory subunit [Source:HGNC Symbol;Acc:HGNC:30264]
cg19734030,H2AFV,H2A histone family member V [Source:HGNC Symbol;Acc:HGNC:20664]
cg19835478,COL6A1,collagen type VI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2211]
cg19881895,SLC43A3,solute carrier family 43 member 3 [Source:HGNC Symbol;Acc:HGNC:17466]
cg19910922,C7orf55,NA
cg19995094,INTS8,integrator complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:26048]
cg20043466,PLK1S1,NA
cg20073050,PPA2,pyrophosphatase (inorganic) 2 [Source:HGNC Symbol;Acc:HGNC:28883]
cg20112110,PREP,prolyl endopeptidase [Source:HGNC Symbol;Acc:HGNC:9358]
cg20131596,PAM,peptidylglycine alpha-amidating monooxygenase [Source:HGNC Symbol;Acc:HGNC:8596]
cg20333027,ITM2C,integral membrane protein 2C [Source:HGNC Symbol;Acc:HGNC:6175]
cg20353653,ZSCAN2,zinc finger and SCAN domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20994]
cg20395643,GATSL3,NA
cg20495040,RAG1AP1,NA
cg20718727,NR4A1,nuclear receptor subfamily 4 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7980]
cg20779700,MYCBP2,MYC binding protein 2, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:23386]
cg20888402,DNAJC27,DnaJ heat shock protein family (Hsp40) member C27 [Source:HGNC Symbol;Acc:HGNC:30290]
cg20932765,TRIM33,tripartite motif containing 33 [Source:HGNC Symbol;Acc:HGNC:16290]
cg20935023,PSMB6,proteasome subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:9543]
cg20947775,SCD5,stearoyl-CoA desaturase 5 [Source:HGNC Symbol;Acc:HGNC:21088]
cg20971158,CD44,CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]
cg20976968,PRPF38B,pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]
cg20986134,LMNB1,lamin B1 [Source:HGNC Symbol;Acc:HGNC:6637]
cg20994801,PIK3CD,phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [Source:HGNC Symbol;Acc:HGNC:8977]
cg21044797,DENND3,DENN domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29134]
cg21079591,BAT1,NA
cg21091119,DEK,DEK proto-oncogene [Source:HGNC Symbol;Acc:HGNC:2768]
cg21117678,CUX1,cut like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2557]
cg21149804,CEP70,centrosomal protein 70 [Source:HGNC Symbol;Acc:HGNC:29972]
cg21169611,SMC2,structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:HGNC:14011]
cg21197871,C8orf38,NA
cg21218854,SVEP1,sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
cg21224049,ATP5I,NA
cg21226665,UBAP1,ubiquitin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:12461]
cg21255657,CANT1,calcium activated nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:19721]
cg21297673,WNT4,Wnt family member 4 [Source:HGNC Symbol;Acc:HGNC:12783]
cg21317088,MEX3C,mex-3 RNA binding family member C [Source:HGNC Symbol;Acc:HGNC:28040]
cg21437596,DMAP1,DNA methyltransferase 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18291]
cg21503619,SERPINB8,serpin family B member 8 [Source:HGNC Symbol;Acc:HGNC:8952]
cg21539223,DCP2,decapping mRNA 2 [Source:HGNC Symbol;Acc:HGNC:24452]
cg21618929,C19orf61,NA
cg21678388,ZNF354B,zinc finger protein 354B [Source:HGNC Symbol;Acc:HGNC:17197]
cg21681834,UBXN4,UBX domain protein 4 [Source:HGNC Symbol;Acc:HGNC:14860]
cg21742836,PPP4C,protein phosphatase 4 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9319]
cg21783442,TIMM17A,translocase of inner mitochondrial membrane 17A [Source:HGNC Symbol;Acc:HGNC:17315]
cg21799053,RHOBTB2,Rho related BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18756]
cg21844038,FAM100A,NA
cg21860029,SEL1L,SEL1L ERAD E3 ligase adaptor subunit [Source:HGNC Symbol;Acc:HGNC:10717]
cg21867468,RNF14,ring finger protein 14 [Source:HGNC Symbol;Acc:HGNC:10058]
cg22005832,TNPO1,transportin 1 [Source:HGNC Symbol;Acc:HGNC:6401]
cg22012835,ZNF224,zinc finger protein 224 [Source:HGNC Symbol;Acc:HGNC:13017]
cg22040403,E2F2,E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114]
cg22187094,POLG,DNA polymerase gamma, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9179]
cg22215678,SNRPD1,small nuclear ribonucleoprotein D1 polypeptide [Source:HGNC Symbol;Acc:HGNC:11158]
cg22233152,PLEKHM1P,NA
cg22247282,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8 [Source:HGNC Symbol;Acc:HGNC:7715]
cg22295064,CTTN,cortactin [Source:HGNC Symbol;Acc:HGNC:3338]
cg22387519,STX1A,syntaxin 1A [Source:HGNC Symbol;Acc:HGNC:11433]
cg22389964,PARS2,prolyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:30563]
cg22420505,PPM1K,protein phosphatase, Mg2+/Mn2+ dependent 1K [Source:HGNC Symbol;Acc:HGNC:25415]
cg22478919,ST6GALNAC2,ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10867]
cg22624827,PGM1,phosphoglucomutase 1 [Source:HGNC Symbol;Acc:HGNC:8905]
cg22664697,ZNF554,zinc finger protein 554 [Source:HGNC Symbol;Acc:HGNC:26629]
cg22689690,ADCY6,adenylate cyclase 6 [Source:HGNC Symbol;Acc:HGNC:237]
cg22747501,CHN2,chimerin 2 [Source:HGNC Symbol;Acc:HGNC:1944]
cg22748452,SRXN1,sulfiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:16132]
cg22777668,LAG3,lymphocyte activating 3 [Source:HGNC Symbol;Acc:HGNC:6476]
cg22795212,ZSCAN20,zinc finger and SCAN domain containing 20 [Source:HGNC Symbol;Acc:HGNC:13093]
cg22807305,TMEM30A,transmembrane protein 30A [Source:HGNC Symbol;Acc:HGNC:16667]
cg22810403,FAM176B,NA
cg22835709,INO80,INO80 complex subunit [Source:HGNC Symbol;Acc:HGNC:26956]
cg22853485,CLYBL,citrate lyase beta like [Source:HGNC Symbol;Acc:HGNC:18355]
cg22917801,TM9SF1,transmembrane 9 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11864]
cg22930312,XRN1,5'-3' exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654]
cg22956023,LOC729234,NA
cg22981461,OTUB2,OTU deubiquitinase, ubiquitin aldehyde binding 2 [Source:HGNC Symbol;Acc:HGNC:20351]
cg23003881,BOD1,biorientation of chromosomes in cell division 1 [Source:HGNC Symbol;Acc:HGNC:25114]
cg23015407,CCDC71,coiled-coil domain containing 71 [Source:HGNC Symbol;Acc:HGNC:25760]
cg23024444,PTTG1,pituitary tumor-transforming 1 [Source:HGNC Symbol;Acc:HGNC:9690]
cg23080667,STK35,serine/threonine kinase 35 [Source:HGNC Symbol;Acc:HGNC:16254]
cg23137569,GMFB,glia maturation factor beta [Source:HGNC Symbol;Acc:HGNC:4373]
cg23205692,TMEM50A,transmembrane protein 50A [Source:HGNC Symbol;Acc:HGNC:30590]
cg23269663,BCL3,B cell CLL/lymphoma 3 [Source:HGNC Symbol;Acc:HGNC:998]
cg23370536,KIT,KIT proto-oncogene receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]
cg23378992,TCTN1,tectonic family member 1 [Source:HGNC Symbol;Acc:HGNC:26113]
cg23395310,SNHG7,small nucleolar RNA host gene 7 [Source:HGNC Symbol;Acc:HGNC:28254]
cg23430644,PCNXL3,NA
cg23448139,ZFP112,NA
cg23480821,IQGAP1,IQ motif containing GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:6110]
cg23552192,UBXN2B,UBX domain protein 2B [Source:HGNC Symbol;Acc:HGNC:27035]
cg23575063,KIAA0247,NA
cg23588086,TEP1,telomerase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:11726]
cg23620184,PPP1R3E,protein phosphatase 1 regulatory subunit 3E [Source:HGNC Symbol;Acc:HGNC:14943]
cg23641560,SSFA2,sperm specific antigen 2 [Source:HGNC Symbol;Acc:HGNC:11319]
cg23652038,CDK19,cyclin dependent kinase 19 [Source:HGNC Symbol;Acc:HGNC:19338]
cg23666291,COX17,COX17, cytochrome c oxidase copper chaperone [Source:HGNC Symbol;Acc:HGNC:2264]
cg23830937,OPLAH,5-oxoprolinase, ATP-hydrolysing [Source:HGNC Symbol;Acc:HGNC:8149]
cg23861889,PRKCE,protein kinase C epsilon [Source:HGNC Symbol;Acc:HGNC:9401]
cg23941599,FEM1C,fem-1 homolog C [Source:HGNC Symbol;Acc:HGNC:16933]
cg23985077,BFSP1,beaded filament structural protein 1 [Source:HGNC Symbol;Acc:HGNC:1040]
cg23995917,PIAS3,protein inhibitor of activated STAT 3 [Source:HGNC Symbol;Acc:HGNC:16861]
cg24010402,ZNF322A,NA
cg24080181,TMEM147,transmembrane protein 147 [Source:HGNC Symbol;Acc:HGNC:30414]
cg24091698,ERCC4,ERCC excision repair 4, endonuclease catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3436]
cg24124145,CCRN4L,NA
cg24158546,SCAND1,SCAN domain containing 1 [Source:HGNC Symbol;Acc:HGNC:10566]
cg24194285,VEGFC,vascular endothelial growth factor C [Source:HGNC Symbol;Acc:HGNC:12682]
cg24228123,PRMT1,protein arginine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:5187]
cg24362016,ZNF44,zinc finger protein 44 [Source:HGNC Symbol;Acc:HGNC:13110]
cg24496614,FTH1,ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976]
cg24542643,EFR3A,EFR3 homolog A [Source:HGNC Symbol;Acc:HGNC:28970]
cg24658452,RPS12,ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10385]
cg24878755,C6orf115,NA
cg24927974,DPY19L1,dpy-19 like C-mannosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:22205]
cg24998816,TMX1,thioredoxin related transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15487]
cg25000938,C5orf28,NA
cg25008614,SPG11,SPG11, spatacsin vesicle trafficking associated [Source:HGNC Symbol;Acc:HGNC:11226]
cg25121125,ADAMTS9,ADAM metallopeptidase with thrombospondin type 1 motif 9 [Source:HGNC Symbol;Acc:HGNC:13202]
cg25122699,CPEB4,cytoplasmic polyadenylation element binding protein 4 [Source:HGNC Symbol;Acc:HGNC:21747]
cg25174290,CARS,cysteinyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:1493]
cg25186143,FAM57A,family with sequence similarity 57 member A [Source:HGNC Symbol;Acc:HGNC:29646]
cg25279059,TMEM11,transmembrane protein 11 [Source:HGNC Symbol;Acc:HGNC:16823]
cg25297425,USP42,ubiquitin specific peptidase 42 [Source:HGNC Symbol;Acc:HGNC:20068]
cg25306442,LOC400752,NA
cg25447091,C3orf37,NA
cg25479216,NANS,N-acetylneuraminate synthase [Source:HGNC Symbol;Acc:HGNC:19237]
cg25522312,MAD2L1,mitotic arrest deficient 2 like 1 [Source:HGNC Symbol;Acc:HGNC:6763]
cg25527915,FRAT1,FRAT1, WNT signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:3944]
cg25631489,PHC3,polyhomeotic homolog 3 [Source:HGNC Symbol;Acc:HGNC:15682]
cg25841477,ZNF281,zinc finger protein 281 [Source:HGNC Symbol;Acc:HGNC:13075]
cg25851277,SS18L2,SS18 like 2 [Source:HGNC Symbol;Acc:HGNC:15593]
cg26154973,BRF1,BRF1, RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:11551]
cg26229968,DMXL2,Dmx like 2 [Source:HGNC Symbol;Acc:HGNC:2938]
cg26538682,DYNC1LI1,dynein cytoplasmic 1 light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:18745]
cg26738904,SHKBP1,SH3KBP1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19214]
cg26782876,TPP2,tripeptidyl peptidase 2 [Source:HGNC Symbol;Acc:HGNC:12016]
cg26805606,NUP107,nucleoporin 107 [Source:HGNC Symbol;Acc:HGNC:29914]
cg26813693,ZNF507,zinc finger protein 507 [Source:HGNC Symbol;Acc:HGNC:23783]
cg26821498,EYA3,EYA transcriptional coactivator and phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3521]
cg26937061,GOSR2,golgi SNAP receptor complex member 2 [Source:HGNC Symbol;Acc:HGNC:4431]
cg27054655,ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2 [Source:HGNC Symbol;Acc:HGNC:218]
cg27151561,MDGA1,MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:HGNC Symbol;Acc:HGNC:19267]
cg27180365,C19orf2,NA
cg27204163,EIF2B5,eukaryotic translation initiation factor 2B subunit epsilon [Source:HGNC Symbol;Acc:HGNC:3261]
cg27294629,FGFR4,fibroblast growth factor receptor 4 [Source:HGNC Symbol;Acc:HGNC:3691]
cg27318281,INO80C,INO80 complex subunit C [Source:HGNC Symbol;Acc:HGNC:26994]
cg27401095,ZNF324,zinc finger protein 324 [Source:HGNC Symbol;Acc:HGNC:14096]
cg27611781,PDXP,pyridoxal phosphatase [Source:HGNC Symbol;Acc:HGNC:30259]
